time,open,high,low,close,tick_volume,spread,real_volume,near_support,near_resistance,at_key_level,level_strength
2025-12-31 11:30:00,1.1740599999999999,1.17459,1.17391,1.17455,411,8,0,0,0,0,0.0
2025-12-31 11:45:00,1.17455,1.17474,1.17422,1.1746699999999999,467,8,0,0,0,0,0.0
2025-12-31 12:00:00,1.17468,1.17507,1.17468,1.17498,527,8,0,0,0,0,0.0
2025-12-31 12:15:00,1.17497,1.1755200000000001,1.17497,1.17535,468,8,0,0,0,0,0.0
2025-12-31 12:30:00,1.17535,1.17555,1.1751,1.17539,411,8,0,0,0,0,0.0
2025-12-31 12:45:00,1.17539,1.1758899999999999,1.17517,1.17548,565,8,0,0,0,0,0.0
2025-12-31 13:00:00,1.17551,1.1758899999999999,1.17492,1.17502,675,8,0,0,0,0,0.0
2025-12-31 13:15:00,1.17504,1.17574,1.17499,1.17549,512,8,0,0,0,0,0.0
2025-12-31 13:30:00,1.17547,1.17547,1.17427,1.1745,793,8,0,0,0,0,0.0
2025-12-31 13:45:00,1.17451,1.17473,1.17411,1.17416,789,8,0,0,1,1,21.0
2025-12-31 14:00:00,1.17416,1.17423,1.17359,1.17386,766,8,0,0,1,1,21.0
2025-12-31 14:15:00,1.17386,1.17398,1.1735,1.17356,641,8,0,0,0,0,0.0
2025-12-31 14:30:00,1.17358,1.17402,1.17319,1.17341,727,8,0,0,0,0,0.0
2025-12-31 14:45:00,1.17341,1.17344,1.1727,1.17301,766,8,0,0,0,0,0.0
2025-12-31 15:00:00,1.17301,1.17301,1.17201,1.17212,779,8,0,0,0,0,0.0
2025-12-31 15:15:00,1.17212,1.17259,1.172,1.1724999999999999,709,8,0,0,0,0,0.0
2025-12-31 15:30:00,1.1724999999999999,1.17376,1.1724999999999999,1.17354,791,8,0,0,0,0,0.0
2025-12-31 15:45:00,1.17355,1.1745700000000001,1.17246,1.17436,1599,8,0,0,1,1,21.0
2025-12-31 16:00:00,1.17438,1.17485,1.17418,1.17453,1228,8,0,0,0,0,0.0
2025-12-31 16:15:00,1.17452,1.17471,1.17387,1.17411,701,8,0,0,1,1,21.0
2025-12-31 16:30:00,1.17412,1.17414,1.17307,1.17309,621,8,0,0,0,0,0.0
2025-12-31 16:45:00,1.17309,1.17346,1.17283,1.17346,576,8,0,0,0,0,0.0
2025-12-31 17:00:00,1.1734499999999999,1.17378,1.1731,1.17343,602,8,0,0,0,0,0.0
2025-12-31 17:15:00,1.17344,1.17375,1.17333,1.17348,451,8,0,0,0,0,0.0
2025-12-31 17:30:00,1.17346,1.17363,1.17324,1.17328,412,8,0,0,0,0,0.0
2025-12-31 17:45:00,1.17328,1.17386,1.17316,1.17354,659,8,0,0,0,0,0.0
2025-12-31 18:00:00,1.1734499999999999,1.17374,1.17304,1.17339,497,20,0,0,0,0,0.0
2025-12-31 18:15:00,1.17339,1.1735,1.17297,1.17339,366,20,0,0,0,0,0.0
2025-12-31 18:30:00,1.17339,1.17377,1.17319,1.17351,323,20,0,0,0,0,0.0
2025-12-31 18:45:00,1.17349,1.17362,1.17325,1.17352,299,20,0,0,0,0,0.0
2025-12-31 19:00:00,1.17356,1.17402,1.17354,1.17398,273,20,0,0,1,1,21.0
2025-12-31 19:15:00,1.17398,1.17404,1.1738,1.17402,214,20,0,0,1,1,21.0
2025-12-31 19:30:00,1.17404,1.17411,1.17367,1.17409,296,20,0,0,1,1,21.0
2025-12-31 19:45:00,1.17407,1.17422,1.17386,1.17399,329,20,0,0,1,1,21.0
2025-12-31 20:00:00,1.17398,1.17429,1.17389,1.17428,241,20,0,0,1,1,21.0
2025-12-31 20:15:00,1.17426,1.1747,1.17424,1.1746,257,20,0,0,0,0,0.0
2025-12-31 20:30:00,1.17461,1.17484,1.17449,1.1747,245,20,0,0,0,0,0.0
